Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Inventory Tracker,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,Variant Image,Variant Weight Unit,Compare At Price / International,Status
vl510-vance-leathers-men-top-performer-motorcycle-leather-jacket,VL510 Vance Leathers' Men's Top Performer Motorcycle Leather Jacket with Double Conceal Carry Pockets,"<h1 class=""productView-title"">Vance Leathers' Men's Top Performer Motorcycle Leather Jacket with double conceal carry pockets</h1>
<ul class=""a-unordered-list a-vertical a-spacing-mini"">
<li><span class=""a-list-item"">100% Premium LEATHER: is made of 100% Leather to provide the best quality of leather to our community. With its elaborate design, exquisite workmanship, and high-quality Premium leather, Vance Leather provides more functional and fashionable jackets for men.</span></li>
<li><span class=""a-list-item""><span>MULTI-POCKETS: No matter how you live, you'll be able to bring whatever you need with you in two waist pockets, 2 front chest pockets, a zipper that opens up to 3 more pockets on each side, 2 accessory pockets inside, and a phone pocket. Multiple pockets make it super easy to carry your important documents and all the necessary items which you want to bring with you.</span></span></li>
<li><span class=""a-list-item""><span>Double CCW Pockets: Two concealed carry pockets with bullet snaps and tapered holsters (quick access on left-hand side)</span></span></li>
<li><span class=""a-list-item""><span>AFFORDABLE QUALITY: We manufacture our jackets with the highest quality materials at an affordable price. Try our jackets without worry because you will notice the quality of workmanship and ride in style.</span></span></li>
<li><span class=""a-list-item""><span>MODERN DESIGN: This men’s jacket is a perfectly cool and modern piece of rock, perfect for commuters or riders who stick to the roads. Team them with jeans for an eye-catching look.</span></span></li>
</ul>
<p><br></p>
<div style=""text-align: center;"">
<center></center>
<table style=""border-collapse: collapse; width: 350px;"" border=""1"" cellspacing=""0"" cellpadding=""0"">
<tbody>
<tr>
<td style=""background-color: #000000; width: 348px; height: 31px;"" colspan=""2"" align=""center""><strong> <span style=""font-family: Verdana; font-size: 13px; color: #ffffff;"">Size Chart</span></strong></td>
</tr>
<tr>
<td style=""background-color: #c0c0c0; width: 174px; height: 31px;"" align=""center""><strong> <span style=""font-family: Verdana; font-size: 13px;"">Size</span></strong></td>
<td style=""background-color: #c0c0c0; width: 174px; height: 31px;"" align=""center""><strong> <span style=""font-family: Verdana; font-size: 13px;"">Chest</span></strong></td>
</tr>
<tr>
<td style=""width: 174px; height: 31px;"" align=""center""><span style=""font-family: Verdana; font-size: 13px;"">M</span></td>
<td style=""width: 174px; height: 31px;"" align=""center""><span style=""font-family: Verdana; font-size: 13px;"">44</span></td>
</tr>
<tr>
<td style=""width: 174px; height: 31px;"" align=""center""><span style=""font-family: Verdana; font-size: 13px;"">L</span></td>
<td style=""width: 174px; height: 31px;"" align=""center""><span style=""font-family: Verdana; font-size: 13px;"">46</span></td>
</tr>
<tr>
<td style=""width: 174px; height: 32px;"" align=""center""><span style=""font-family: Verdana; font-size: 13px;"">XL</span></td>
<td style=""width: 174px; height: 32px;"" align=""center""><span style=""font-family: Verdana; font-size: 13px;"">48</span></td>
</tr>
<tr>
<td style=""width: 174px; height: 32px;"" align=""center""><span style=""font-family: Verdana; font-size: 13px;"">2XL</span></td>
<td style=""width: 174px; height: 32px;"" align=""center""><span style=""font-family: Verdana; font-size: 13px;"">50</span></td>
</tr>
<tr>
<td style=""width: 174px; height: 32px;"" align=""center""><span style=""font-family: Verdana; font-size: 13px;"">3XL</span></td>
<td style=""width: 174px; height: 32px;"" align=""center""><span style=""font-family: Verdana; font-size: 13px;"">52</span></td>
</tr>
<tr>
<td style=""width: 174px; height: 32px;"" align=""center""><span style=""font-family: Verdana; font-size: 13px;"">4XL</span></td>
<td style=""width: 174px; height: 32px;"" align=""center""><span style=""font-family: Verdana; font-size: 13px;"">54</span></td>
</tr>
<tr>
<td style=""width: 174px; height: 32px;"" align=""center""><span style=""font-family: Verdana; font-size: 13px;"">5XL</span></td>
<td style=""width: 174px; height: 32px;"" align=""center""><span style=""font-family: Verdana; font-size: 13px;"">56</span></td>
</tr>
</tbody>
</table>
</div>
<div class=""__sc-features-section"">
<div class=""row"">
<div class=""col col-sm-8 section"">
<div class=""features"">
<p> </p>
</div>
</div>
</div>
</div>",Vance Leather,,Jackets,"Men's Jacket, men's leather jackets, New Arrivals",TRUE,Size,M,,,,,VL510 M,shopify,https://cdn.shopify.com/s/files/1/1128/6432/products/1_a304011e-68fa-4c82-880c-76d66ae35378.jpg?v=1664990448,1,,FALSE,,,lb,,active
vl510-vance-leathers-men-top-performer-motorcycle-leather-jacket,,,,,,,,,L,,,,,VL510 L,shopify,https://cdn.shopify.com/s/files/1/1128/6432/products/2_4c0dd0d8-571f-4e4c-98ad-26b4cc3b36cf.jpg?v=1664990448,2,,,,https://cdn.shopify.com/s/files/1/1128/6432/products/1_a304011e-68fa-4c82-880c-76d66ae35378.jpg?v=1664990448,lb,,
vl510-vance-leathers-men-top-performer-motorcycle-leather-jacket,,,,,,,,,XL,,,,,VL510 XL,shopify,https://cdn.shopify.com/s/files/1/1128/6432/products/3_98e74d96-8cf3-4a95-8df1-86c8c371f6ec.jpg?v=1664990448,3,,,,,lb,,
vl510-vance-leathers-men-top-performer-motorcycle-leather-jacket,,,,,,,,,2XL,,,,,VL510 2XL,shopify,https://cdn.shopify.com/s/files/1/1128/6432/products/4_7b5b04cf-45aa-48d7-96bf-71d5e34902b2.jpg?v=1664990449,4,,,,,lb,,
vl510-vance-leathers-men-top-performer-motorcycle-leather-jacket,,,,,,,,,3XL,,,,,VL510 3XL,shopify,https://cdn.shopify.com/s/files/1/1128/6432/products/5_bafb6c6a-d80b-42dd-b617-08d5cb3c92af.jpg?v=1664990449,5,,,,,lb,,
vl510-vance-leathers-men-top-performer-motorcycle-leather-jacket,,,,,,,,,4XL,,,,,VL510 4XL,shopify,https://cdn.shopify.com/s/files/1/1128/6432/products/6_4a50269b-202c-4341-b113-ac61dc0d88cc.jpg?v=1664990449,6,,,,,lb,,
vl510-vance-leathers-men-top-performer-motorcycle-leather-jacket,,,,,,,,,5XL,,,,,VL510 5XL,shopify,https://cdn.shopify.com/s/files/1/1128/6432/products/7_8f2173c4-8a7a-4b0a-b88b-4a3beda4b201.jpg?v=1664990449,7,,,,,lb,,
vl510-vance-leathers-men-top-performer-motorcycle-leather-jacket,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1128/6432/products/teammtrcycl26-11-2022infographic.jpg?v=1673866142,8,VL510 Vance Leathers' Men's Top Performer Motorcycle Leather Jacket with Double Conceal Carry Pockets infographic,,,,,,
vl434-airflow-mesh-textile-motorcycle-gloves,VL434 AirFlow II Mesh / Textile Motorcycle Gloves,"<p>The AirFlow II Gloves are ventilated gloves with padded knuckles - lightweight and functional for warm weather jaunts. </p>
<h3>Features:</h3>
<ul>
<li>Durable, leather palm with overlay panels </li>
<li>Ventilated, nylon mesh top maximizes airflow </li>
<li>Pre-curved palm and fingers for grip comfort </li>
<li>Molded, padded knuckle protector </li>
<li>Inner finger panels offer flexibility and comfort </li>
<li>Rib-stretch finger expansion panels for flexibility </li>
<li>Molded wrist closure provides a secure fit with Style </li>
<li>
<span class=""redline-tooltip redline-tooltip--help-keywords"" data-js=""Tooltip.Container""><span class=""redline-tooltip__help-keyword"" data-js=""Tooltip.Icon""><strong>NightViz</strong></span></span> reflective piping for added nighttime visibility </li>
<li>Color-matched palm stitching accents </li>
</ul>",Vance Leather,,Gloves,"Gloves, New Arrivals",TRUE,Size,XS,Color,Black,,,VL434B XS,shopify,https://cdn.shopify.com/s/files/1/1128/6432/products/2.png?v=1661188244,1,,FALSE,,https://cdn.shopify.com/s/files/1/1128/6432/products/IMG_2861.jpg?v=1661188244,lb,,active
vl434-airflow-mesh-textile-motorcycle-gloves,,,,,,,,,XS,,HiVis,,,VL434HG XS,shopify,https://cdn.shopify.com/s/files/1/1128/6432/products/IMG_2863.jpg?v=1661188244,2,,,,https://cdn.shopify.com/s/files/1/1128/6432/products/IMG_2863.jpg?v=1661188244,lb,,
vl434-airflow-mesh-textile-motorcycle-gloves,,,,,,,,,S,,Black,,,VL434B S,shopify,https://cdn.shopify.com/s/files/1/1128/6432/products/IMG_2864.jpg?v=1661188244,3,,,,,lb,,
vl434-airflow-mesh-textile-motorcycle-gloves,,,,,,,,,S,,HiVis,,,VL434HG S,shopify,https://cdn.shopify.com/s/files/1/1128/6432/products/1_e99ff17b-318c-4130-8b47-4bb3b3448076.png?v=1661188244,4,,,,,lb,,
vl434-airflow-mesh-textile-motorcycle-gloves,,,,,,,,,M,,Black,,,VL434B M,shopify,https://cdn.shopify.com/s/files/1/1128/6432/products/IMG_2861.jpg?v=1661188244,5,,,,,lb,,
vl434-airflow-mesh-textile-motorcycle-gloves,,,,,,,,,M,,HiVis,,,VL434HG M,shopify,https://cdn.shopify.com/s/files/1/1128/6432/products/IMG_2862.jpg?v=1661188241,6,,,,,lb,,
vl434-airflow-mesh-textile-motorcycle-gloves,,,,,,,,,L,,Black,,,VL434B L,shopify,https://cdn.shopify.com/s/files/1/1128/6432/products/VL412-Size-Chart_7ea87f70-7274-42d1-821b-b46858def9c0.jpg?v=1661188240,7,,,,,lb,,
vl434-airflow-mesh-textile-motorcycle-gloves,,,,,,,,,L,,HiVis,,,VL434HG L,shopify,https://cdn.shopify.com/s/files/1/1128/6432/products/Glove-Sizing_4c1fd287-94ca-4024-9857-0db5b6f8c291.jpg?v=1661188240,8,,,,,lb,,
vl434-airflow-mesh-textile-motorcycle-gloves,,,,,,,,,XL,,Black,,,VL434B XL,shopify,,,,,,,lb,,
vl434-airflow-mesh-textile-motorcycle-gloves,,,,,,,,,XL,,HiVis,,,VL434HG XL,shopify,,,,,,,lb,,
vl434-airflow-mesh-textile-motorcycle-gloves,,,,,,,,,2XL,,Black,,,VL434B 2XL,shopify,,,,,,,lb,,
vl434-airflow-mesh-textile-motorcycle-gloves,,,,,,,,,2XL,,HiVis,,,VL434HG 2XL,shopify,,,,,,,lb,,
vl434-airflow-mesh-textile-motorcycle-gloves,,,,,,,,,3XL,,Black,,,VL434B 3XL,shopify,,,,,,,lb,,
vl434-airflow-mesh-textile-motorcycle-gloves,,,,,,,,,3XL,,HiVis,,,VL434HG 3XL,shopify,,,,,,,lb,,
vl478-impulse-waterproof-leather-motorcycle-gloves,VL410 Impulse Waterproof Leather Motorcycle Gloves,"<p>Waterproof with nothing to prove, the Impulse Waterproof Leather Motorcycle Gloves were designed to be as hardcore as the rider that runs them. <span data-mce-fragment=""1"">Undeterred by foul weather and unafraid of asphalt, the impulse Waterproof Leather Motorcycle Gloves can hang as long as you can. An armored, windproof, and waterproof cowhide moderate-to-cold weather riding solution.</span></p>
<p><strong>Features:</strong></p>
<ul>
<li>Supple Cowhide Leather</li>
<li>Fully bonded waterproof Dry Tech® midliner</li>
<li>Lightweight 100G Thinsulate® insulation</li>
<li>Integrated high-density knuckle armor Leather reinforcements throughout</li>
<li>Vibration dissipating gel palm</li>
<li>Pre-curved ride-friendly design</li>
<li>Articulated Full Flex™ expansion panels on fingers</li>
<li>Secure hook and loop wrist closure</li>
<li>Toggle and drawcord at top of cuff</li>
</ul>
<p> </p>",Vance Leather,,Gloves,"Gloves, New Arrivals",TRUE,Size,XS,,,,,VL410 XS,shopify,https://cdn.shopify.com/s/files/1/1128/6432/products/IMG_2859.jpg?v=1660745820,1,,FALSE,,,lb,,active
vl478-impulse-waterproof-leather-motorcycle-gloves,,,,,,,,,S,,,,,VL410 S,shopify,https://cdn.shopify.com/s/files/1/1128/6432/products/IMG_2860.jpg?v=1660745820,2,,,,,lb,,
vl478-impulse-waterproof-leather-motorcycle-gloves,,,,,,,,,M,,,,,VL410 M,shopify,https://cdn.shopify.com/s/files/1/1128/6432/products/3_2769002d-2267-420c-9f32-c133162346a1.jpg?v=1661452004,3,,,,,lb,,
vl478-impulse-waterproof-leather-motorcycle-gloves,,,,,,,,,L,,,,,VL410 L,shopify,https://cdn.shopify.com/s/files/1/1128/6432/products/VL412-Size-Chart_b2b17a50-eed0-4f19-85ed-be025b19f401.jpg?v=1661452004,4,,,,,lb,,
vl478-impulse-waterproof-leather-motorcycle-gloves,,,,,,,,,XL,,,,,VL410 XL,shopify,https://cdn.shopify.com/s/files/1/1128/6432/products/Glove-Sizing_2fa435d1-00fd-4e1b-ae99-aca2f3d9cfe5.jpg?v=1661452004,5,,,,,lb,,
vl478-impulse-waterproof-leather-motorcycle-gloves,,,,,,,,,2XL,,,,,VL410 2XL,shopify,,,,,,,lb,,
vl478-impulse-waterproof-leather-motorcycle-gloves,,,,,,,,,3XL,,,,,VL410 3XL,shopify,,,,,,,lb,,
vl926-mens-premium-leather-classic-motorcycle-vest-plain-side-belted-waist,VL926 Men's Premium Naked Leather Classic Motorcycle Vest Plain Side & Belted Waist,"<div>This fine-lined classic style Motorcycle vest is made from heavy-duty Naked leather with a liner making it the vest for all seasons. In the traditional style including plain sides for comfort &amp; custom fit!</div>
<div></div>
<div>
<p>This fine soft lined black leather vest is made from soft, thick, and durable leather which is known for its durability, minimal flaws, and excellent wear.  Sturdy construction, with reinforced interfacing throughout and a one-panel back for any patches or embroidery.</p>
<p><span><strong><span color=""#ff0010"" size=""4""></span></strong></span><span><strong><span color=""#ff0010"" size=""4"">FEATURES:</span></strong></span></p>
</div>
<ul>
<li><span face=""Times"" size=""3"">Hidden gun pocket with inside snaps</span></li>
<li><span face=""Times"" size=""3"">Durable thick premium leather</span></li>
<li><span face=""Times"" size=""3"">Zip front closure</span></li>
<li>Multiple pockets inside and out</li>
<li><span face=""Times"" size=""3"">4 Outer pockets</span></li>
<li><span face=""Times"" size=""3"">2 Inner gun pockets</span></li>
<li>One panel back for patches or embroidery</li>
</ul>
<p> </p>
<div style=""text-align: center;"" data-mce-style=""text-align: center;"">
<center></center>
<table cellpadding=""0"" cellspacing=""0"" border=""1"" style=""border-collapse: collapse; width: 334px;"" data-mce-style=""border-collapse: collapse; width: 334px;"">
<tbody>
<tr>
<td align=""center"" style=""background-color: #000000; width: 166px; height: 32px;"" data-mce-style=""background-color: #000000; width: 166px; height: 32px;""><strong> <span style=""font-family: Verdana; font-size: 13px; color: #ffffff;"" data-mce-style=""font-family: Verdana; font-size: 13px; color: #ffffff;"">Size</span></strong></td>
<td align=""center"" style=""background-color: #000000; width: 166px; height: 32px;"" data-mce-style=""background-color: #000000; width: 166px; height: 32px;""><strong> <span style=""font-family: Verdana; font-size: 13px; color: #ffffff;"" data-mce-style=""font-family: Verdana; font-size: 13px; color: #ffffff;"">Chest</span></strong></td>
</tr>
<tr>
<td align=""center"" style=""width: 166px; height: 32px;"" data-mce-style=""width: 166px; height: 32px;""><span style=""font-family: Verdana; font-size: 13px;"" data-mce-style=""font-family: Verdana; font-size: 13px;"">S</span></td>
<td align=""center"" style=""width: 166px; height: 32px;"" data-mce-style=""width: 166px; height: 32px;""><span style=""font-family: Verdana;"" face=""Verdana""><span style=""font-size: 13px;"">40</span></span></td>
</tr>
<tr>
<td align=""center"" style=""width: 166px; height: 33px;"" data-mce-style=""width: 166px; height: 33px;""><span style=""font-family: Verdana; font-size: 13px;"" data-mce-style=""font-family: Verdana; font-size: 13px;"">M</span></td>
<td align=""center"" style=""width: 166px; height: 33px;"" data-mce-style=""width: 166px; height: 33px;""><span style=""font-family: Verdana; font-size: 13px;"" data-mce-style=""font-family: Verdana; font-size: 13px;"">44</span></td>
</tr>
<tr>
<td align=""center"" style=""width: 166px; height: 33px;"" data-mce-style=""width: 166px; height: 33px;""><span style=""font-family: Verdana; font-size: 13px;"" data-mce-style=""font-family: Verdana; font-size: 13px;"">L</span></td>
<td align=""center"" style=""width: 166px; height: 33px;"" data-mce-style=""width: 166px; height: 33px;""><span style=""font-family: Verdana; font-size: 13px;"" data-mce-style=""font-family: Verdana; font-size: 13px;"">46</span></td>
</tr>
<tr>
<td align=""center"" style=""width: 166px; height: 33px;"" data-mce-style=""width: 166px; height: 33px;""><span style=""font-family: Verdana; font-size: 13px;"" data-mce-style=""font-family: Verdana; font-size: 13px;"">XL</span></td>
<td align=""center"" style=""width: 166px; height: 33px;"" data-mce-style=""width: 166px; height: 33px;""><span style=""font-family: Verdana; font-size: 13px;"" data-mce-style=""font-family: Verdana; font-size: 13px;"">48</span></td>
</tr>
<tr>
<td align=""center"" style=""width: 166px; height: 33px;"" data-mce-style=""width: 166px; height: 33px;""><span style=""font-family: Verdana; font-size: 13px;"" data-mce-style=""font-family: Verdana; font-size: 13px;"">2XL</span></td>
<td align=""center"" style=""width: 166px; height: 33px;"" data-mce-style=""width: 166px; height: 33px;""><span style=""font-family: Verdana;"" face=""Verdana""><span style=""font-size: 13px;"">50</span></span></td>
</tr>
<tr>
<td align=""center"" style=""width: 166px; height: 33px;"" data-mce-style=""width: 166px; height: 33px;""><span style=""font-family: Verdana; font-size: 13px;"" data-mce-style=""font-family: Verdana; font-size: 13px;"">3XL</span></td>
<td align=""center"" style=""width: 166px; height: 33px;"" data-mce-style=""width: 166px; height: 33px;""><span style=""font-family: Verdana;"" face=""Verdana""><span style=""font-size: 13px;"">52</span></span></td>
</tr>
<tr>
<td align=""center"" style=""width: 166px; height: 33px;"" data-mce-style=""width: 166px; height: 33px;""><span style=""font-family: Verdana; font-size: 13px;"" data-mce-style=""font-family: Verdana; font-size: 13px;"">4XL</span></td>
<td align=""center"" style=""width: 166px; height: 33px;"" data-mce-style=""width: 166px; height: 33px;""><span style=""font-family: Verdana; font-size: 13px;"" data-mce-style=""font-family: Verdana; font-size: 13px;"">54</span></td>
</tr>
<tr>
<td align=""center"" style=""width: 166px; height: 33px;"" data-mce-style=""width: 166px; height: 33px;""><span style=""font-family: Verdana; font-size: 13px;"" data-mce-style=""font-family: Verdana; font-size: 13px;"">5XL</span></td>
<td align=""center"" style=""width: 166px; height: 33px;"" data-mce-style=""width: 166px; height: 33px;""><span style=""font-family: Verdana; font-size: 13px;"" data-mce-style=""font-family: Verdana; font-size: 13px;"">56</span></td>
</tr>
<tr>
<td align=""center"" style=""width: 166px; height: 33px;"" data-mce-style=""width: 166px; height: 33px;""><span style=""font-family: Verdana; font-size: 13px;"" data-mce-style=""font-family: Verdana; font-size: 13px;"">6XL</span></td>
<td align=""center"" style=""width: 166px; height: 33px;"" data-mce-style=""width: 166px; height: 33px;""><span style=""font-family: Verdana; font-size: 13px;"" data-mce-style=""font-family: Verdana; font-size: 13px;"">58</span></td>
</tr>
</tbody>
</table>
 </div>",Vance Leather,,Vests,"Men High Mileage Vests, men's leather vests, Men's Vest, New Arrivals",TRUE,Size,S,,,,,VL926 S,shopify,https://cdn.shopify.com/s/files/1/1128/6432/products/IMG_0507.jpg?v=1659361710,1,,FALSE,Men's Premium Naked Leather Classic Motorcycle Vest Plain Side & Belted Waist,,lb,,active
vl926-mens-premium-leather-classic-motorcycle-vest-plain-side-belted-waist,,,,,,,,,M,,,,,VL926 M,shopify,https://cdn.shopify.com/s/files/1/1128/6432/products/IMG_0508.jpg?v=1659361710,2,,,,https://cdn.shopify.com/s/files/1/1128/6432/products/IMG_0507.jpg?v=1659361710,lb,,
